id;about;length;visit;season;day;month;year;session;part;date;subject;groups;format;title;speaker
advanced_probability_theory(session-7)-course-sharif-alishahi-fall-1394;;;;7;;;;7;;;;advanced_probability_theory_fall94;mkv;;
advanced_probability_theory(session-8)-course-sharif-alishahi-fall-1394;;;;8;;;;8;;;;advanced_probability_theory_fall94;mkv;;
advanced_probability_theory(session-9)-course-sharif-alishahi-fall-1394;;;;9;;;;9;;;;advanced_probability_theory_fall94;mkv;;
statistics_theory(session-6)-course-sharif-mirsadeghi-fall-1394;;;;6;;;;6;;;;statistics_theory-fall94;m4v;;
statistics_theory(session-7)-course-sharif-mirsadeghi-fall-1394;;;;7;;;;7;;;;statistics_theory-fall94;m4v;;
statistics_theory(session-8)-course-sharif-mirsadeghi-fall-1394;;;;8;;;;8;;;;statistics_theory-fall94;m4v;;
statistics_theory(session-9)-course-sharif-mirsadeghi-fall-1394;;;;9;;;;9;;;;statistics_theory-fall94;m4v;;
statistics_theory(session-10)-course-sharif-mirsadeghi-fall-1394;;;;10;;;;10;;;;statistics_theory-fall94;m4v;;
statistics_theory(session-11)-course-sharif-mirsadeghi-fall-1394;;;;11;;;;11;;;;statistics_theory-fall94;m4v;;
statistics_theory(session-12)-course-sharif-mirsadeghi-fall-1394;;;;12;;;;12;;;;statistics_theory-fall94;m4v;;
General_Math_I(session-10)-course-sharif-shahshahni-fall-1394;;;;10;;;;10;;;;general_math-fall94;mkv;;
General_Math_I(session-11)-course-sharif-shahshahni-fall-1394;;;;11;;;;11;;;;general_math-fall94;mkv;;
DS(session-6)-course-sharif-zarei-fall-1394;;;;6;;;;6;;;;DS-fall94;mkv;;
DS(session-7)-course-sharif-zarei-fall-1394;;;;7;;;;7;;;;DS-fall94;mkv;;
DS(session-8)-course-sharif-zarei-fall-1394;;;;8;;;;8;;;;DS-fall94;mkv;;
DS(session-11)-course-sharif-zarei-fall-1394;;;;11;;;;11;;;;DS-fall94;mkv;;
DS(session-12)-course-sharif-zarei-fall-1394;;;;12;;;;12;;;;DS-fall94;mkv;;
DS(session-13)-course-sharif-zarei-fall-1394;;;;13;;;;13;;;;DS-fall94;mkv;;
DS(session-14)-course-sharif-zarei-fall-1394;;;;;;;;14;;;;DS-fall94;mkv;;
Fourier_Analysis(session-11-1)-course-sharif-alishahi-fall-1394;;;;11;;;;11;1;;;Fourier_Analysis_fall94;mkv;;
Fourier_Analysis(session-11-2)-course-sharif-alishahi-fall-1394;;;;11;;;;11;2;;;Fourier_Analysis_fall94;mkv;;
Real_Analysis(session-13)-course-sharif-zangene-fall-1394;;;;;;;;13;;;;Real_Analysis-fall94;mkv;;
Real_Analysis(session-12)-course-sharif-zangene-fall-1394;;;;;;;;12;;;;Real_Analysis-fall94;mkv;;
General_Math_I(session-12)-course-sharif-shahshahni-fall-1394;;;;;;;;12;;;;general_math-fall94;mkv;;
General_Math_I(session-13)-course-sharif-shahshahni-fall-1394;;;;;;;;13;;;;general_math-fall94;mkv;;
number_Theory(session-12)-course-sharif-jafari-fall-1394;;;;;;;;12;;;; number_theory_fall94;mkv;;
number_Theory(session-14)-course-sharif-jafari-fall-1394;;;;;;;;14;;;; number_theory_fall94;mkv;;
number_Theory(session-15)-course-sharif-jafari-fall-1394;;;;;;;;15;;;; number_theory_fall94;mkv;;
advanced_probability_theory(session-10)-course-sharif-alishahi-fall-1394;;;;;;;;10;;;;advanced_probability_theory_fall94;mkv;;
advanced_probability_theory(session-11)-course-sharif-alishahi-fall-1394;;;;;;;;11;;;;advanced_probability_theory_fall94;mkv;;
advanced_probability_theory(session-13)-course-sharif-alishahi-fall-1394;;;;;;;;13;;;;advanced_probability_theory_fall94;mkv;;
advanced_probability_theory(session-14)-course-sharif-alishahi-fall-1394;;;;;;;;14;;;;advanced_probability_theory_fall94;mkv;;
advanced_probability_theory(session-15)-course-sharif-alishahi-fall-1394;;;;;;;;15;;;;advanced_probability_theory_fall94;mkv;;
advanced_probability_theory(session-16)-course-sharif-alishahi-fall-1394;;;;;;;;16;;;;advanced_probability_theory_fall94;mkv;;
Fourier_Analysis(session-12)-course-sharif-alishahi-fall-1394;;;;;;;;12;;;;Fourier_Analysis_fall94;mkv;;
Fourier_Analysis(session-13)-course-sharif-alishahi-fall-1394;;;;;;;;13;;;;Fourier_Analysis_fall94;mkv;;
Fourier_Analysis(session-14)-course-sharif-alishahi-fall-1394;;;;;;;;14;;;;Fourier_Analysis_fall94;mkv;;
Fourier_Analysis(session-15)-course-sharif-alishahi-fall-1394;;;;;;;;15;;;;Fourier_Analysis_fall94;mkv;;
Fourier_Analysis(session-16)-course-sharif-alishahi-fall-1394;;;;;;;;16;;;;Fourier_Analysis_fall94;mkv;;
General_Math_I(session-14)-course-sharif-shahshahni-fall-1394;;;;;;;;14;;;;general_math-fall94;mkv;;
number_Theory(session-16)-course-sharif-jafari-fall-1394;;;;;;;;16;;;;number_theory_fall94;mkv;;
number_Theory(session-17)-course-sharif-jafari-fall-1394;;;;;;;;17;;;;number_theory_fall94;mkv;;
number_Theory(session-18)-course-sharif-jafari-fall-1394;;;;;;;;18;;;;number_theory_fall94;mkv;;
Real_Analysis(session-14)-course-sharif-zangene-fall-1394;;;;;;;;14;;;;Real_Analysis-fall94;mkv;;
Real_Analysis(session-15)-course-sharif-zangene-fall-1394;;;;;;;;15;;;;Real_Analysis-fall94;mkv;;
Real_Analysis(session-16)-course-sharif-zangene-fall-1394;;;;;;;;16;;;;Real_Analysis-fall94;mkv;;
Real_Analysis(session-17)-course-sharif-zangene-fall-1394;;;;;;;;17;;;;Real_Analysis-fall94;mkv;;
combinatorial_analysis(session-12)-course-sharif-foroughmand-fall-1394;;;;;;;;12;;;;combinatorial_analysis-fall94;mkv;;
combinatorial_analysis(session-13)-course-sharif-foroughmand-fall-1394;;;;;;;;13;;;;combinatorial_analysis-fall94;mkv;;
combinatorial_analysis(session-14)-course-sharif-foroughmand-fall-1394;;;;;;;;14;;;;combinatorial_analysis-fall94;mkv;;
combinatorial_analysis(session-15)-course-sharif-foroughmand-fall-1394;;;;;;;;15;;;;combinatorial_analysis-fall94;mkv;;
combinatorial_analysis(session-16)-course-sharif-foroughmand-fall-1394;;;;;;;;16;;;;combinatorial_analysis-fall94;mkv;;
combinatorial_analysis(session-17)-course-sharif-foroughmand-fall-1394;;;;;;;;17;;;;combinatorial_analysis-fall94;mkv;;
combinatorial_analysis(session-18)-course-sharif-foroughmand-fall-1394;;;;;;;;18;;;;combinatorial_analysis-fall94;mkv;;
General_Math_I(session-15)-course-sharif-shahshahni-fall-1394;;;;;;;;15;;;;general_math-fall94;mkv;;
cryptography(session-4)-course-sharif-khazaei-fall-1394;;;;;;;;4;;;;cryptography-fall94;mkv;;
cryptography(session-5)-course-sharif-khazaei-fall-1394;;;;;;;;5;;;;cryptography-fall94;mkv;;
cryptography(session-6)-course-sharif-khazaei-fall-1394;;;;;;;;6;;;;cryptography-fall94;mkv;;
cryptography(session-7)-course-sharif-khazaei-fall-1394;;;;;;;;7;;;;cryptography-fall94;mkv;;
cryptography(session-8)-course-sharif-khazaei-fall-1394;;;;;;;;8;;;;cryptography-fall94;mkv;;
cryptography(session-9)-course-sharif-khazaei-fall-1394;;;;;;;;9;;;;cryptography-fall94;mkv;;
cryptography(session-10)-course-sharif-khazaei-fall-1394;;;;;;;;10;;;;cryptography-fall94;mkv;;
cryptography(session-11)-course-sharif-khazaei-fall-1394;;;;;;;;11;;;;cryptography-fall94;mkv;;
cryptography(session-12)-course-sharif-khazaei-fall-1394;;;;;;;;12;;;;cryptography-fall94;mkv;;
cryptography(session-13)-course-sharif-khazaei-fall-1394;;;;;;;;13;;;;cryptography-fall94;mkv;;
cryptography(session-14)-course-sharif-khazaei-fall-1394;;;;;;;;14;;;;cryptography-fall94;mkv;;
cryptography(session-15)-course-sharif-khazaei-fall-1394;;;;;;;;15;;;;cryptography-fall94;mkv;;
cryptography(session-16)-course-sharif-khazaei-fall-1394;;;;;;;;16;;;;cryptography-fall94;mkv;;
cryptography(session-17)-course-sharif-khazaei-fall-1394;;;;;;;;17;;;;cryptography-fall94;mkv;;
cryptography(session-18)-course-sharif-khazaei-fall-1394;;;;;;;;18;;;;cryptography-fall94;mkv;;
statistics_theory(session-13)-course-sharif-mirsadeghi-fall-1394;;;;;;;;13;;;;statistics_theory-fall94;m4v;;
statistics_theory(session-14)-course-sharif-mirsadeghi-fall-1394;;;;;;;;14;;;;statistics_theory-fall94;m4v;;
statistics_theory(session-15)-course-sharif-mirsadeghi-fall-1394;;;;;;;;15;;;;statistics_theory-fall94;m4v;;
statistics_theory(session-16)-course-sharif-mirsadeghi-fall-1394;;;;;;;;16;;;;statistics_theory-fall94;m4v;;
statistics_theory(session-17)-course-sharif-mirsadeghi-fall-1394;;;;;;;;17;;;;statistics_theory-fall94;m4v;;
statistics_theory(session-19)-course-sharif-mirsadeghi-fall-1394;;;;;;;;19;;;;statistics_theory-fall94;m4v;;
statistics_theory(session-20)-course-sharif-mirsadeghi-fall-1394;;;;;;;;20;;;;statistics_theory-fall94;m4v;;
statistics_theory(session-21)-course-sharif-mirsadeghi-fall-1394;;;;;;;;21;;;;statistics_theory-fall94;m4v;;
probability(session-5)-course-sharif-sharifitabar-fall-1394;;;;;;;;5;;;;probability-fall94;mkv;;
probability(session-6)-course-sharif-sharifitabar-fall-1394;;;;;;;;6;;;;probability-fall94;mkv;;
probability(session-7)-course-sharif-sharifitabar-fall-1394;;;;;;;;7;;;;probability-fall94;mkv;;
probability(session-8)-course-sharif-sharifitabar-fall-1394;;;;;;;;8;;;;probability-fall94;mkv;;
probability(session-9)-course-sharif-sharifitabar-fall-1394;;;;;;;;9;;;;probability-fall94;mkv;;
probability(session-10)-course-sharif-sharifitabar-fall-1394;;;;;;;;10;;;;probability-fall94;mkv;;
probability(session-11)-course-sharif-sharifitabar-fall-1394;;;;;;;;11;;;;probability-fall94;mkv;;
probability(session-13)-course-sharif-sharifitabar-fall-1394;;;;;;;;13;;;;probability-fall94;mkv;;
probability(session-14)-course-sharif-sharifitabar-fall-1394;;;;;;;;14;;;;probability-fall94;mkv;;
probability(session-15)-course-sharif-sharifitabar-fall-1394;;;;;;;;15;;;;probability-fall94;mkv;;
probability(session-16)-course-sharif-sharifitabar-fall-1394;;;;;;;;16;;;;probability-fall94;mkv;;
probability(session-17)-course-sharif-sharifitabar-fall-1394;;;;;;;;17;;;;probability-fall94;mkv;;
probability(session-18)-course-sharif-sharifitabar-fall-1394;;;;;;;;18;;;;probability-fall94;mkv;;
General_Math_I(session-16)-course-sharif-shahshahni-fall-1394;;;;;;;;16;;;;general_math-fall94;mkv;;
General_Math_I(session-17)-course-sharif-shahshahni-fall-1394;;;;;;;;17;;;;general_math-fall94;mkv;;
General_Math_I(session-18)-course-sharif-shahshahni-fall-1394;;;;;;;;18;;;;general_math-fall94;mkv;;
Real_Analysis(session-18)-course-sharif-zangene-fall-1394;;;;;;;;18;;;;Real_Analysis-fall94;mkv;;
Real_Analysis(session-19)-course-sharif-zangene-fall-1394;;;;;;;;19;;;;Real_Analysis-fall94;mkv;;
Real_Analysis(session-20)-course-sharif-zangene-fall-1394;;;;;;;;20;;;;Real_Analysis-fall94;mkv;;
Real_Analysis(session-21)-course-sharif-zangene-fall-1394;;;;;;;;21;;;;Real_Analysis-fall94;mkv;;
Real_Analysis(session-22)-course-sharif-zangene-fall-1394;;;;;;;;22;;;;Real_Analysis-fall94;mkv;;
Fourier_Analysis(session-17)-course-sharif-alishahi-fall-1394;;;;;;;;17;;;;Fourier_Analysis_fall94;mkv;;
Fourier_Analysis(session-18)-course-sharif-alishahi-fall-1394;;;;;;;;18;;;;Fourier_Analysis_fall94;mkv;;
Fourier_Analysis(session-19)-course-sharif-alishahi-fall-1394;;;;;;;;19;;;;Fourier_Analysis_fall94;mkv;;
Fourier_Analysis(session-20)-course-sharif-alishahi-fall-1394;;;;;;;;20;;;;Fourier_Analysis_fall94;mkv;;
number_Theory(session-19)-course-sharif-jafari-fall-1394;;;;;;;;19;;;;number_theory_fall94;mkv;;
number_Theory(session-20)-course-sharif-jafari-fall-1394;;;;;;;;20;;;;number_theory_fall94;mkv;;
number_Theory(session-21)-course-sharif-jafari-fall-1394;;;;;;;;21;;;;number_theory_fall94;mkv;;
advanced_probability_theory(session-17)-course-sharif-alishahi-fall-1394;;;;;;;;17;;;;advanced_probability_theory_fall94;mkv;;
advanced_probability_theory(session-18)-course-sharif-alishahi-fall-1394;;;;;;;;18;;;;advanced_probability_theory_fall94;mkv;;
advanced_probability_theory(session-19)-course-sharif-alishahi-fall-1394;;;;;;;;19;;;;advanced_probability_theory_fall94;mkv;;
advanced_probability_theory(session-20)-course-sharif-alishahi-fall-1394;;;;;;;;20;;;;advanced_probability_theory_fall94;mkv;;
advanced_probability_theory(session-21)-course-sharif-alishahi-fall-1394;;;;;;;;21;;;;advanced_probability_theory_fall94;mkv;;
number_Theory(session-13)-course-sharif-jafari-fall-1394;;;;;;;;13;;;;number_theory_fall94;mkv;;
advanced_probability_theory(session-22)-course-sharif-alishahi-fall-1394;;;;;;;;22;;;;advanced_probability_theory_fall94;mkv;;
advanced_probability_theory(session-23)-course-sharif-alishahi-fall-1394;;;;;;;;23;;;;advanced_probability_theory_fall94;mkv;;
advanced_probability_theory(session-24)-course-sharif-alishahi-fall-1394;;;;;;;;24;;;;advanced_probability_theory_fall94;mkv;;
advanced_probability_theory(session-25)-course-sharif-alishahi-fall-1394;;;;;;;;25;;;;advanced_probability_theory_fall94;mkv;;
General_Math_I(session-18)-course-sharif-shahshahni-fall-1394;;;;;;;;18;;;;general_math-fall94;mkv;;
General_Math_I(session-19)-course-sharif-shahshahni-fall-1394;;;;;;;;19;;;;general_math-fall94;mkv;;
General_Math_I(session-20)-course-sharif-shahshahni-fall-1394;;;;;;;;20;;;;general_math-fall94;mkv;;
General_Math_I(session-21)-course-sharif-shahshahni-fall-1394;;;;;;;;21;;;;general_math-fall94;mkv;;
General_Math_I(session-22)-course-sharif-shahshahni-fall-1394;;;;;;;;22;;;;general_math-fall94;mkv;;
General_Math_I(session-23)-course-sharif-shahshahni-fall-1394;;;;;;;;23;;;;general_math-fall94;mkv;;
General_Math_I(session-24)-course-sharif-shahshahni-fall-1394;;;;;;;;24;;;;general_math-fall94;mkv;;
Real_Analysis(session-23)-course-sharif-zangene-fall-1394;;;;;;;;23;;;;Real_Analysis-fall94;mkv;;
Real_Analysis(session-24)-course-sharif-zangene-fall-1394;;;;;;;;24;;;;Real_Analysis-fall94;mkv;;
Real_Analysis(session-25)-course-sharif-zangene-fall-1394;;;;;;;;25;;;;Real_Analysis-fall94;mkv;;
Real_Analysis(session-26)-course-sharif-zangene-fall-1394;;;;;;;;26;;;;Real_Analysis-fall94;mkv;;
Fourier_Analysis(session-21)-course-sharif-alishahi-fall-1394;;;;;;;;21;;;;Fourier_Analysis_fall94;mkv;;
Fourier_Analysis(session-22)-course-sharif-alishahi-fall-1394;;;;;;;;22;;;;Fourier_Analysis_fall94;mkv;;
Fourier_Analysis(session-23)-course-sharif-alishahi-fall-1394;;;;;;;;23;;;;Fourier_Analysis_fall94;mkv;;
number_Theory(session-22)-course-sharif-jafari-fall-1394;;;;;;;;22;;;;number_theory_fall94;mkv;;
number_Theory(session-23)-course-sharif-jafari-fall-1394;;;;;;;;23;;;;number_theory_fall94;mkv;;
number_Theory(session-24)-course-sharif-jafari-fall-1394;;;;;;;;24;;;;number_theory_fall94;mkv;;
number_Theory(session-25)-course-sharif-jafari-fall-1394;;;;;;;;25;;;;number_theory_fall94;mkv;;
number_Theory(session-26)-course-sharif-jafari-fall-1394;;;;;;;;26;;;;number_theory_fall94;mkv;;
number_Theory(session-27)-course-sharif-jafari-fall-1394;;;;;;;;27;;;;number_theory_fall94;mkv;;
combinatorial_analysis(session-19)-course-sharif-foroughmand-fall-1394;;;;;;;;19;;;;combinatorial_analysis-fall94;mkv;;
combinatorial_analysis(session-20)-course-sharif-foroughmand-fall-1394;;;;;;;;20;;;;combinatorial_analysis-fall94;mkv;;
combinatorial_analysis(session-21)-course-sharif-foroughmand-fall-1394;;;;;;;;21;;;;combinatorial_analysis-fall94;mkv;;
combinatorial_analysis(session-22)-course-sharif-foroughmand-fall-1394;;;;;;;;22;;;;combinatorial_analysis-fall94;mkv;;
combinatorial_analysis(session-23)-course-sharif-foroughmand-fall-1394;;;;;;;;23;;;;combinatorial_analysis-fall94;mkv;;
combinatorial_analysis(session-24)-course-sharif-foroughmand-fall-1394;;;;;;;;24;;;;combinatorial_analysis-fall94;mkv;;
combinatorial_analysis(session-25)-course-sharif-foroughmand-fall-1394;;;;;;;;25;;;;combinatorial_analysis-fall94;mkv;;
combinatorial_analysis(session-26)-course-sharif-foroughmand-fall-1394;;;;;;;;26;;;;combinatorial_analysis-fall94;mkv;;
combinatorial_analysis(session-27)-course-sharif-foroughmand-fall-1394;;;;;;;;27;;;;combinatorial_analysis-fall94;mp4;;
probability(session-19)-course-sharif-sharifitabar-fall-1394;;;;;;;;19;;;;probability-fall94;mkv;;
probability(session-20)-course-sharif-sharifitabar-fall-1394;;;;;;;;20;;;;probability-fall94;mkv;;
probability(session-21)-course-sharif-sharifitabar-fall-1394;;;;;;;;21;;;;probability-fall94;mkv;;
probability(session-22)-course-sharif-sharifitabar-fall-1394;;;;;;;;22;;;;probability-fall94;mkv;;
probability(session-23)-course-sharif-sharifitabar-fall-1394;;;;;;;;23;;;;probability-fall94;mkv;;
probability(session-24)-course-sharif-sharifitabar-fall-1394;;;;;;;;24;;;;probability-fall94;mkv;;
cryptography(session-19)-course-sharif-khazaei-fall-1394;;;;;;;;19;;;;cryptography-fall94;mkv;;
cryptography(session-20)-course-sharif-khazaei-fall-1394;;;;;;;;20;;;;cryptography-fall94;mkv;;
cryptography(session-21)-course-sharif-khazaei-fall-1394;;;;;;;;21;;;;cryptography-fall94;mkv;;
cryptography(session-22)-course-sharif-khazaei-fall-1394;;;;;;;;22;;;;cryptography-fall94;mkv;;
cryptography(session-23)-course-sharif-khazaei-fall-1394;;;;;;;;23;;;;cryptography-fall94;mkv;;
cryptography(session-24)-course-sharif-khazaei-fall-1394;;;;;;;;24;;;;cryptography-fall94;mkv;;
cryptography(session-25)-course-sharif-khazaei-fall-1394;;;;;;;;25;;;;cryptography-fall94;mkv;;
DS(session-15)-course-sharif-zarei-fall-1394;;;;;;;;15;;;;DS-fall94;mkv;;
DS(session-16)-course-sharif-zarei-fall-1394;;;;;;;;16;;;;DS-fall94;mkv;;
DS(session-17)-course-sharif-zarei-fall-1394;;;;;;;;17;;;;DS-fall94;mkv;;
DS(session-18)-course-sharif-zarei-fall-1394;;;;;;;;18;;;;DS-fall94;mkv;;
DS(session-19)-course-sharif-zarei-fall-1394;;;;;;;;19;;;;DS-fall94;mkv;;
DS(session-20)-course-sharif-zarei-fall-1394;;;;;;;;20;;;;DS-fall94;mkv;;
DS(session-21)-course-sharif-zarei-fall-1394;;;;;;;;21;;;;DS-fall94;mkv;;
DS(session-22)-course-sharif-zarei-fall-1394;;;;;;;;22;;;;DS-fall94;mkv;;
DS(session-23)-course-sharif-zarei-fall-1394;;;;;;;;23;;;;DS-fall94;mkv;;
DS(session-24)-course-sharif-zarei-fall-1394;;;;;;;;24;;;;DS-fall94;mkv;;
DS(session-25)-course-sharif-zarei-fall-1394;;;;;;;;25;;;;DS-fall94;mkv;;
statistics_theory(session-22)-course-sharif-mirsadeghi-fall-1394;;;;;;;;22;;;;statistics_theory-fall94;m4v;;
statistics_theory(session-23)-course-sharif-mirsadeghi-fall-1394;;;;;;;;23;;;;statistics_theory-fall94;m4v;;
statistics_theory(session-24)-course-sharif-mirsadeghi-fall-1394;;;;;;;;24;;;;statistics_theory-fall94;m4v;;
statistics_theory(session-25)-course-sharif-mirsadeghi-fall-1394;;;;;;;;25;;;;statistics_theory-fall94;m4v;;
statistics_theory(session-26)-course-sharif-mirsadeghi-fall-1394;;;;;;;;26;;;;statistics_theory-fall94;m4v;;
statistics_theory(session-27)-course-sharif-mirsadeghi-fall-1394;;;;;;;;27;;;;statistics_theory-fall94;m4v;;
machine_learning(session-3)-course-sharif-moghadasi-spring-1394;;;;;;;;3;;;;machine_learning-spring94;mp4;;
machine_learning(session-4)-course-sharif-moghadasi-spring-1394;;;;;;;;4;;;;machine_learning-spring94;mp4;;
machine_learning(session-5)-course-sharif-moghadasi-spring-1394;;;;;;;;5;;;;machine_learning-spring94;mp4;;
machine_learning(session-6)-course-sharif-moghadasi-spring-1394;;;;;;;;6;;;;machine_learning-spring94;mp4;;
complex_functions(session-2)-course-sharif-alishahi-spring-1394;;;;;;;;2;;;;complex_functions-spring94;mkv;;
complex_functions(session-3)-course-sharif-alishahi-spring-1394;;;;;;;;3;;;;complex_functions-spring94;m4v;;
complex_functions(session-4)-course-sharif-alishahi-spring-1394;;;;;;;;4;;;;complex_functions-spring94;m4v;;
stochastic_processes(session-2)-course-sharif-alishahi-spring-1394;;;;;;;;2;;;;stochastic_processes-spring94;mkv;;
stochastic_processes(session-3)-course-sharif-alishahi-spring-1394;;;;;;;;3;;;;stochastic_processes-spring94;m4v;;
stochastic_processes(session-4)-course-sharif-alishahi-spring-1394;;;;;;;;4;;;;stochastic_processes-spring94;m4v;;
stochastic_processes(session-5)-course-sharif-alishahi-spring-1394;;;;;;;;5;;;;stochastic_processes-spring94;m4v;;
stochastic_processes(session-6)-course-sharif-alishahi-spring-1394;;;;;;;;6;;;;stochastic_processes-spring94;m4v;;
topology(session-2)-course-sharif-shahshahani-spring-1394;;;;;;;;2;;;;topology-spring94;mkv;;
topology(session-3)-course-sharif-shahshahani-spring-1394;;;;;;;;3;;;;topology-spring94;mkv;;
topology(session-4)-course-sharif-shahshahani-spring-1394;;;;;;;;4;;;;topology-spring94;mkv;;
topology(session-5)-course-sharif-shahshahani-spring-1394;;;;;;;;5;;;;topology-spring94;mkv;;
topology(session-7)-course-sharif-shahshahani-spring-1394;;;;;;;;7;;;;topology-spring94;mkv;;
topology(session-8)-course-sharif-shahshahani-spring-1394;;;;;;;;8;;;;topology-spring94;mkv;;
topology(session-9)-course-sharif-shahshahani-spring-1394;;;;;;;;9;;;;topology-spring94;mkv;;
topology(session-10)-course-sharif-shahshahani-spring-1394;;;;;;;;10;;;;topology-spring94;mkv;;
theory_of_computation(session-1)-course-sharif-foroughmand-spring-1394;;;;;;;;1;;;;theory_of_computation-spring94;mkv;;
theory_of_computation(session-2)-course-sharif-foroughmand-spring-1394;;;;;;;;2;;;;theory_of_computation-spring94;mkv;;
theory_of_computation(session-3)-course-sharif-foroughmand-spring-1394;;;;;;;;3;;;;theory_of_computation-spring94;mkv;;
theory_of_computation(session-4)-course-sharif-foroughmand-spring-1394;;;;;;;;4;;;;theory_of_computation-spring94;mkv;;
theory_of_computation(session-5)-course-sharif-foroughmand-spring-1394;;;;;;;;5;;;;theory_of_computation-spring94;mkv;;
compiler(session-1)-course-sharif-foroughmand-spring-1394;;;;;;;;1;;;;compiler-spring94;mkv;;
compiler(session-2)-course-sharif-foroughmand-spring-1394;;;;;;;;2;;;;compiler-spring94;mkv;;
compiler(session-3)-course-sharif-foroughmand-spring-1394;;;;;;;;3;;;;compiler-spring94;mkv;;
compiler(session-4)-course-sharif-foroughmand-spring-1394;;;;;;;;4;;;;compiler-spring94;mkv;;
compiler(session-5)-course-sharif-foroughmand-spring-1394;;;;;;;;5;;;;compiler-spring94;mkv;;
compiler(session-6)-course-sharif-foroughmand-spring-1394;;;;;;;;6;;;;compiler-spring94;mkv;;
compiler(session-7)-course-sharif-foroughmand-spring-1394;;;;;;;;7;;;;compiler-spring94;mkv;;
compiler(session-8)-course-sharif-foroughmand-spring-1394;;;;;;;;8;;;;compiler-spring94;mkv;;
compiler(session-9)-course-sharif-foroughmand-spring-1394;;;;;;;;9;;;;compiler-spring94;mkv;;
compiler(session-10)-course-sharif-foroughmand-spring-1394;;;;;;;;10;;;;compiler-spring94;mkv;;
topology(session-11)-course-sharif-shahshahani-spring-1394;;;;;;;;11;;;;topology-spring94;mkv;;
theory_of_computation(session-6)-course-sharif-foroughmand-spring-1394;;;;;;;;6;;;;theory_of_computation-spring94;mkv;;
theory_of_computation(session-7)-course-sharif-foroughmand-spring-1394;;;;;;;;7;;;;theory_of_computation-spring94;mkv;;
theory_of_computation(session-8)-course-sharif-foroughmand-spring-1394;;;;;;;;8;;;;theory_of_computation-spring94;mkv;;
